x, state0, state1, state2, state3, state4, state5, state6, state7, state8, state9, state10, state11, state12, state13, state14, state15, state16, state17, state18, state19, state20, state21, state22, state23, state24, state25, state26, state27, state28, state29, state30, state31, state32, state33, state34, state35, state36, state37, state38, state39, state40, state41, state42, state43, state44, state45, state46, state47, state48, state49
4.50000e+00, 4.32631e-15, 4.72722e-15, -1.01961e-15, -5.00628e-15, 4.99000e-15, 9.99652e-16, -8.51529e-15, -1.09863e-14, 3.30356e-15, 2.40150e-15, -4.39147e-15, -6.09998e-15, 2.69784e-16, -1.67294e-15, 2.55119e-15, 7.72277e-15, -7.06205e-15, 9.64080e-15, -1.34220e-15, -9.35644e-15, 3.34417e-14, 6.07956e-14, -1.26044e-13, 2.68142e-13, -5.65851e-13, -1.21527e-12, 2.58733e-12, 5.40440e-12, 1.11176e-11, -2.26334e-11, -4.55402e-11, 9.05805e-11, 1.78169e-10, -3.46629e-10, 6.67033e-10, 1.26988e-09, -2.39192e-09, 4.45811e-09, -8.22283e-09, 1.50107e-08, 2.71221e-08, -4.85092e-08, -8.58882e-08, -1.50549e-07, 2.61264e-07, -4.48909e-07, -7.63719e-07, 1.28652e-06, 2.14596e-06, -3.54449e-06
4.56000e+00, -3.12798e-16, 3.19582e-16, -1.33428e-15, -6.65979e-16, -6.78754e-17, 9.00094e-16, 3.36119e-15, -1.27336e-15, 5.69374e-15, 3.26252e-16, 5.06326e-16, 3.51663e-15, -2.75041e-15, 6.72708e-15, -3.50469e-15, 3.30582e-15, -4.07661e-15, 2.72798e-15, 7.47595e-15, -4.23175e-15, 6.76025e-15, 9.59696e-15, -1.81246e-14, 4.44460e-14, -9.65527e-14, -2.03113e-13, 4.43828e-13, 9.52932e-13, 1.97858e-12, -4.08221e-12, -8.31843e-12, 1.67769e-11, 3.34353e-11, -6.59427e-11, 1.28683e-10, 2.48485e-10, -4.74838e-10, 8.98105e-10, -1.68146e-09, 3.11648e-09, 5.71883e-09, -1.03908e-08, -1.86949e-08, -3.33087e-08, 5.87730e-08, -1.02709e-07, -1.77775e-07, 3.04778e-07, 5.17557e-07, -8.70582e-07
4.62000e+00, -6.69525e-15, -4.29590e-15, 2.47008e-15, -1.58613e-15, 6.13282e-15, 2.11636e-15, 1.65983e-15, -2.09805e-15, 3.28814e-15, -8.28987e-16, 8.41967e-16, 1.37822e-15, -3.55613e-16, 2.33864e-15, 2.32366e-15, 3.52493e-15, 6.50382e-15, -8.45504e-16, 5.53061e-15, -3.64778e-15, 6.00954e-15, -3.03925e-15, 5.65287e-15, 1.12562e-14, -2.19577e-14, -3.20117e-14, 7.12582e-14, 1.57623e-13, 3.29932e-13, -6.85515e-13, -1.42911e-12, 2.92534e-12, 5.90692e-12, -1.17964e-11, 2.33356e-11, 4.56946e-11, -8.85304e-11, 1.69825e-10, -3.22564e-10, 6.06667e-10, 1.12991e-09, -2.08429e-09, -3.80817e-09, -6.89207e-09, 1.23563e-08, -2.19461e-08, -3.86173e-08, 6.73258e-08, 1.16299e-07, -1.99058e-07
4.68000e+00, -5.63776e-15, -3.99576e-15, -2.74724e-15, -1.40528e-15, -3.96138e-15, 2.77577e-15, 5.05406e-15, 2.86897e-15, -1.59153e-15, -2.49896e-15, 2.56695e-16, 1.76912e-15, 4.00281e-16, -4.68761e-16, 5.96808e-16, -2.43634e-16, 5.56811e-15, -1.52270e-16, 5.41891e-16, -2.23447e-15, -8.16541e-16, -3.44672e-15, 5.00306e-15, -3.44610e-16, -8.93722e-15, -5.37002e-15, 1.25292e-14, 2.52828e-14, 5.31294e-14, -1.09083e-13, -2.29123e-13, 4.80810e-13, 9.84839e-13, -1.98409e-12, 3.97635e-12, 7.89202e-12, -1.55037e-11, 3.01417e-11, -5.80529e-11, 1.10724e-10, 2.09198e-10, -3.91561e-10, -7.26071e-10, -1.33396e-09, 2.42841e-09, -4.38068e-09, -7.83124e-09, 1.38743e-08, 2.43614e-08, -4.23960e-08
4.74000e+00, -9.63759e-16, 3.67862e-16, -1.31854e-15, 1.31801e-15, 1.22863e-15, 6.00355e-17, 9.40976e-16, 3.41525e-15, 8.83418e-16, 1.57260e-15, 8.01760e-16, 3.14218e-15, -2.28881e-16, -1.05314e-15, -1.69564e-15, 1.42769e-15, 9.33406e-16, 1.36869e-15, 8.92611e-16, 1.23609e-17, -3.97827e-15, -2.31415e-15, -1.95337e-15, -2.02421e-15, -4.71623e-16, 4.36563e-16, 4.37357e-16, 3.33281e-16, 7.61073e-15, -1.69599e-14, -3.42129e-14, 7.05873e-14, 1.52943e-13, -3.14521e-13, 6.35946e-13, 1.27952e-12, -2.54706e-12, 5.01985e-12, -9.80282e-12, 1.89471e-11, 3.62948e-11, -6.88958e-11, -1.29582e-10, -2.41536e-10, 4.46223e-10, -8.17071e-10, -1.48299e-09, 2.66818e-09, 4.75898e-09, -8.41496e-09
4.80000e+00, -3.16172e-15, -1.23857e-15, 3.33140e-15, 9.55832e-16, 2.31063e-15, 6.49645e-17, 2.64005e-15, 2.03321e-15, -3.43717e-16, 2.21610e-16, 1.45399e-16, 9.73721e-16, -3.15508e-15, -1.71892e-15, 2.03985e-15, -1.90573e-15, 1.05536e-16, 2.53573e-15, -3.54644e-15, -3.81540e-15, 8.28598e-16, 6.40961e-16, 2.48691e-16, -7.92911e-16, 8.45527e-16, 1.27855e-15, -3.17864e-15, -5.84433e-16, 7.00036e-16, -9.99078e-16, -7.26204e-15, 1.00580e-14, 2.08823e-14, -4.38632e-14, 9.83276e-14, 1.93065e-13, -3.91975e-13, 7.86061e-13, -1.55116e-12, 3.04295e-12, 5.90494e-12, -1.13511e-11, -2.16492e-11, -4.09165e-11, 7.66720e-11, -1.42420e-10, -2.62291e-10, 4.78960e-10, 8.67231e-10, -1.55708e-09
4.86000e+00, -2.16688e-15, -1.21790e-15, 3.94905e-16, 5.61949e-16, 3.01116e-15, -9.90974e-16, 1.89682e-15, 1.72584e-15, 7.38907e-16, 1.31401e-15, 5.88951e-16, 1.75656e-15, 1.27344e-15, -7.80021e-16, 1.93704e-15, -9.79352e-16, 1.16000e-15, 7.08284e-16, -3.70806e-15, -1.56650e-17, -5.51253e-17, -6.53188e-17, -1.62634e-15, -2.14316e-15, -3.67392e-15, -9.40129e-16, 1.33515e-16, 2.94021e-15, 1.47014e-15, -5.49154e-16, -3.26586e-15, 3.91427e-15, 2.95171e-15, -6.61502e-15, 1.17640e-14, 2.70736e-14, -5.95431e-14, 1.15290e-13, -2.31176e-13, 4.60085e-13, 8.95475e-13, -1.74731e-12, -3.38316e-12, -6.48882e-12, 1.23199e-11, -2.31978e-11, -4.33314e-11, 8.02611e-11, 1.47452e-10, -2.68663e-10
4.92000e+00, -2.25737e-15, -3.59392e-16, 9.86348e-16, -7.81236e-16, 1.46432e-15, -3.30235e-17, 2.67987e-15, -9.98248e-16, -7.93745e-16, 1.70389e-15, -3.63429e-16, 4.72090e-15, 2.09523e-15, -2.52330e-15, -7.89154e-16, 3.61856e-16, -1.32750e-15, -1.44090e-15, -2.00142e-15, 2.48754e-15, 1.06258e-15, 1.26014e-15, -5.36264e-17, 6.04577e-16, -1.04020e-16, -6.29685e-16, 2.72331e-15, 2.39355e-15, 2.18022e-16, 2.57784e-15, 8.44002e-16, -1.92418e-16, 1.12438e-15, -3.36121e-15, 2.09884e-15, 5.19185e-15, -7.52119e-15, 1.85119e-14, -3.74837e-14, 7.04049e-14, 1.27754e-13, -2.52835e-13, -4.95966e-13, -9.62368e-13, 1.85030e-12, -3.53320e-12, -6.68642e-12, 1.25563e-11, 2.33921e-11, -4.32348e-11
4.98000e+00, -5.20201e-15, -1.88445e-15, 1.57945e-15, -1.98714e-15, -2.11450e-15, 2.38413e-15, 3.68175e-15, -2.47074e-15, -2.65576e-15, 1.33286e-15, -1.34292e-16, 1.81551e-15, 1.89507e-15, 8.59052e-17, -1.52209e-15, 7.21106e-16, 1.63632e-16, -3.06615e-16, -4.13421e-15, 3.71080e-15, 4.44400e-15, 1.83315e-15, -3.69203e-16, 5.27017e-16, -9.35174e-16, -9.13209e-16, 3.60525e-16, 1.07604e-15, -2.74558e-15, 4.00567e-15, 4.43835e-16, 7.80087e-16, 3.58548e-16, 7.37780e-16, 6.36361e-15, -6.00013e-16, 1.13086e-15, 4.52538e-15, -9.07957e-15, 1.11976e-14, 1.85603e-14, -3.74569e-14, -7.17946e-14, -1.36960e-13, 2.64358e-13, -5.06158e-13, -9.62864e-13, 1.83309e-12, 3.46153e-12, -6.48713e-12
5.04000e+00, 2.59332e-15, 3.44067e-15, -5.10271e-17, 1.25122e-16, 2.31346e-15, 1.28314e-15, -2.97944e-15, 2.05104e-15, 2.45619e-15, 2.14656e-16, -2.86867e-16, 3.20754e-15, -1.87764e-16, 1.26593e-15, -3.35647e-15, 1.62520e-15, -1.93805e-15, -5.10105e-16, 6.75341e-19, 1.35032e-15, -8.37591e-16, -2.17854e-15, -1.03324e-15, -9.17937e-16, -2.76408e-15, 8.44608e-16, 3.54145e-16, 1.48879e-16, -5.24354e-16, -1.91908e-15, -1.93114e-15, -8.37596e-16, -1.58824e-15, -1.79756e-15, 5.94691e-16, -6.46053e-16, 8.72811e-16, 1.94589e-15, -4.82368e-15, 1.39888e-15, -5.83708e-16, -3.25009e-16, -9.20254e-15, -1.75098e-14, 4.00436e-14, -6.31926e-14, -1.28090e-13, 2.50238e-13, 4.81032e-13, -9.03382e-13
5.10000e+00, 1.81718e-15, 4.79795e-15, 1.21691e-15, 1.28391e-15, -3.55922e-16, -1.69564e-15, -6.02205e-16, 2.49578e-15, 1.25406e-15, -3.46724e-16, -8.22719e-16, 2.38305e-16, -4.46795e-15, -1.30227e-15, -3.07370e-15, -1.05093e-15, -4.61950e-15, -1.43963e-15, -3.09944e-15, 1.33899e-15, -6.43833e-16, -1.73896e-15, 2.13987e-15, 2.15191e-15, 4.15907e-16, -1.80665e-15, -1.82481e-15, 3.98620e-15, -5.06841e-16, -1.11137e-15, 2.68562e-15, 3.16132e-16, -1.16231e-15, -9.33676e-16, 2.22721e-16, 3.54662e-15, 1.09524e-15, 5.30280e-16, -2.24404e-16, -2.44296e-15, 2.35934e-15, 5.01642e-15, 1.12522e-15, 8.16180e-16, 2.45177e-15, -4.83795e-15, -1.34729e-14, 3.27307e-14, 6.01239e-14, -1.12180e-13
5.16000e+00, -7.84362e-16, 1.56167e-15, 3.82097e-16, 1.24159e-15, 5.37658e-16, -6.05649e-16, -3.02141e-15, 1.96550e-15, 9.11969e-16, 1.55355e-15, -1.47086e-15, -2.66502e-15, 5.41014e-16, -3.82338e-16, -2.94189e-15, 2.81153e-16, -1.44526e-15, 1.81043e-15, -6.81646e-15, 3.11248e-15, 5.62709e-16, 1.94654e-15, -1.84345e-15, 1.06077e-15, -1.70350e-15, 1.03493e-15, -2.73663e-15, 2.69640e-15, -1.05326e-15, -3.48472e-15, 4.63771e-15, -3.29733e-15, 4.16324e-15, -5.46068e-15, 1.48494e-15, 1.01030e-15, 2.26181e-15, -2.22518e-15, 4.32434e-15, 1.14323e-15, 5.41974e-16, 2.71859e-15, -2.33882e-15, 2.31703e-15, -3.13154e-15, 5.85927e-15, -1.14104e-15, 4.03697e-15, 1.06114e-14, -1.48378e-14
5.22000e+00, 3.54902e-16, 2.13103e-15, 1.23168e-16, 4.15329e-16, 3.92425e-16, -1.35719e-15, 1.50241e-15, -1.61390e-15, 8.01787e-16, 9.48849e-16, 9.38954e-16, 1.78931e-15, 6.30684e-16, 2.41372e-15, -9.29055e-16, 1.26651e-15, -1.48518e-15, -1.79740e-15, -1.00109e-16, 8.65560e-16, 1.16171e-15, 2.55030e-15, 3.59078e-16, -3.37276e-15, 1.36819e-15, 3.46734e-15, 6.78979e-16, -1.72669e-15, -1.61706e-15, 4.61205e-16, -2.99800e-15, 1.13907e-15, -1.15494e-16, -3.32381e-15, 7.18733e-17, -5.53627e-16, 1.03413e-15, 2.69961e-15, -4.34678e-15, 7.46244e-16, -5.95398e-17, -8.71103e-17, 5.87741e-16, 2.65143e-15, -1.35201e-15, 2.73484e-15, 3.05841e-16, 1.64294e-15, 4.96389e-15, -2.14481e-15
5.28000e+00, -1.27260e-15, 4.43314e-16, -2.70886e-16, -1.57129e-15, -2.12020e-16, 2.05799e-15, -1.02635e-15, -8.27457e-16, -1.10793e-15, 4.13705e-16, -1.49938e-15, 1.98355e-15, 7.17201e-16, 1.28441e-15, -2.77308e-15, 4.15083e-16, -4.94662e-18, -1.34397e-15, -2.22464e-15, 1.83350e-15, 1.31778e-15, -1.07016e-15, -2.28571e-16, 5.71004e-16, 9.53995e-16, -8.14557e-16, -9.18680e-16, 4.84505e-16, -3.24237e-15, 1.30289e-15, 2.36914e-15, 1.19946e-15, -2.18556e-15, -2.69446e-15, 2.45053e-15, 1.56333e-15, -1.08243e-15, 1.43442e-15, -5.70329e-16, 1.02296e-16, -1.23169e-16, 5.60325e-16, -1.21197e-15, 1.94085e-15, 4.64058e-16, 9.87283e-16, -8.33058e-16, 2.11541e-15, -4.01304e-16, -1.45470e-15
5.34000e+00, -1.90480e-15, -2.50815e-15, 5.27264e-16, -3.05121e-16, -4.08946e-15, 2.33453e-15, 1.29442e-16, -1.99122e-15, -3.94303e-15, 2.15258e-15, -1.94125e-15, 1.93371e-15, 3.39169e-15, 6.56864e-16, -5.82384e-16, 2.84516e-16, -2.31686e-15, 4.71751e-16, 1.76315e-16, 2.04703e-15, -2.89144e-15, 2.03850e-15, -3.22760e-15, -1.27774e-16, 1.34135e-15, -2.28192e-15, -1.09066e-15, -4.92244e-15, -2.05470e-15, -8.72954e-16, 5.01394e-16, 8.00270e-16, 3.70551e-16, -1.59856e-16, 1.23691e-16, -8.35308e-17, 1.60648e-15, 3.43713e-15, -1.32314e-16, 4.27425e-16, 1.04982e-15, 2.70613e-16, -1.98367e-15, 2.73737e-15, -3.00599e-18, -7.90834e-16, -1.59531e-15, -1.61830e-15, -4.84094e-16, 3.70630e-15
5.40000e+00, 1.34703e-15, 1.76293e-15, 1.33705e-15, 2.65808e-15, -2.61122e-15, 4.87418e-19, -1.55848e-15, 9.42781e-16, -3.49127e-15, 5.29265e-16, -7.56309e-16, 1.25205e-15, -6.73797e-16, 2.84966e-16, -1.03379e-15, -5.93530e-16, -9.29165e-16, -1.28657e-15, 2.14791e-16, 2.22536e-15, -2.24614e-15, 3.81665e-16, -1.59338e-15, -1.12846e-15, -4.57828e-16, -1.01969e-15, 2.57215e-15, -1.54853e-15, 1.24115e-15, -2.01452e-15, -5.49305e-16, -3.25093e-16, -3.81661e-15, -3.79448e-15, 2.62324e-15, -2.18638e-16, 1.42425e-15, 2.11721e-15, 2.10020e-15, -2.96854e-15, -7.41616e-16, -1.03419e-15, 1.80810e-15, 4.35749e-15, 4.58657e-16, -3.18244e-16, -9.78759e-16, 3.30914e-16, -6.44309e-16, 3.35422e-16
5.46000e+00, 1.85356e-15, 1.13829e-15, 6.20700e-16, 8.35835e-16, 4.91746e-17, 7.33866e-16, -4.96088e-15, -2.34720e-16, -1.09373e-15, -4.04812e-16, -1.37678e-15, -2.73117e-15, -3.60792e-15, 3.26450e-16, -1.15221e-15, -7.32236e-16, -3.13790e-15, -2.67199e-16, -9.76186e-16, -1.65001e-16, -6.31225e-16, 1.30134e-16, 2.23973e-15, 3.17039e-15, -8.89129e-17, -3.34059e-15, -3.69481e-16, 1.76490e-15, 1.16217e-15, -1.19568e-15, 1.86757e-15, -2.27382e-15, -8.35739e-16, 2.15501e-15, 1.08460e-15, 1.61824e-15, 3.76833e-16, 3.13088e-16, 5.51206e-15, 4.50291e-16, 8.71224e-16, 5.90207e-16, -2.26658e-15, -4.20493e-16, -2.88133e-16, 4.57902e-16, -3.40705e-16, 1.15606e-15, 8.17617e-17, -6.49743e-16
5.52000e+00, -1.77003e-15, -1.19709e-15, -1.95100e-15, 3.15294e-16, -3.12897e-15, 7.92639e-16, 2.73286e-15, -3.74455e-16, -2.99102e-15, 2.43062e-16, 2.49904e-15, 3.21137e-15, 2.19533e-15, 4.43623e-16, -1.42884e-16, -2.41453e-15, -5.86003e-16, -2.11488e-15, -1.37294e-15, 3.73236e-15, -2.25694e-15, 1.70093e-15, -1.86500e-15, -7.58118e-16, 2.37026e-16, -1.71058e-15, 3.82657e-15, -6.25815e-16, 2.01139e-15, -1.66391e-15, 1.95108e-15, -1.24710e-15, 5.34117e-16, -2.36720e-15, -4.35152e-16, -2.00164e-15, 7.28450e-16, 2.67670e-16, 3.22499e-15, -1.38331e-15, -4.30333e-15, 1.42438e-15, 8.51298e-16, -4.15219e-16, 3.50365e-16, 6.03103e-16, 1.92610e-15, -3.54440e-15, 1.06713e-15, 5.50669e-16
5.58000e+00, 1.91571e-16, 7.48316e-16, -3.76032e-16, 6.23730e-16, -2.71513e-16, 1.13485e-15, 1.82941e-16, 1.39960e-15, -9.55753e-16, -4.57880e-16, 2.25298e-15, 1.09970e-15, 2.44325e-15, 6.11213e-16, 1.07305e-15, -2.68431e-15, 1.90797e-15, -3.97570e-16, -5.01546e-17, 1.48966e-15, 7.73602e-17, 1.19910e-15, 1.69815e-15, -8.36730e-18, 1.18038e-15, 1.67808e-16, 1.65655e-15, 1.32686e-15, -9.73734e-16, 7.17208e-16, -1.00097e-15, -1.91367e-15, 1.31432e-17, -1.65441e-15, -2.18779e-15, -9.14824e-16, -2.43823e-15, 1.51571e-15, -6.24158e-17, -3.72449e-16, -1.56302e-15, -3.33985e-16, 2.16300e-16, -2.69252e-16, 2.26680e-15, 1.29760e-16, 2.83541e-16, -1.15665e-15, -8.54465e-16, -1.19502e-15
5.64000e+00, 4.26520e-15, 2.29789e-15, 5.70630e-16, -1.19549e-15, -1.14819e-15, -2.14172e-15, -4.26010e-15, 1.79037e-15, 2.87031e-16, -5.46108e-16, -2.49725e-15, -3.20001e-15, -1.86717e-15, -5.51287e-16, -2.20619e-15, -4.37273e-15, -5.38158e-15, 1.73031e-15, -2.75866e-15, -3.44130e-16, 3.99162e-16, 2.40085e-15, 5.26820e-16, 5.00129e-15, 2.04528e-16, 1.33020e-15, -2.85167e-15, 1.91539e-15, 2.72382e-15, 1.09528e-15, 1.92430e-15, 1.32940e-15, 3.81818e-15, 1.69858e-15, -3.60299e-16, -1.34570e-15, 1.96315e-15, 3.33249e-15, 3.09425e-15, 3.92603e-15, 3.39057e-15, 2.41785e-15, -9.07733e-16, -2.68808e-15, 1.69418e-15, -1.86901e-15, -3.53216e-15, 1.91422e-15, -9.93596e-16, -4.79613e-16
5.70000e+00, -2.13157e-16, 1.06468e-15, 9.03533e-16, 2.90149e-16, -1.00916e-15, 9.75685e-17, -1.47697e-16, 2.28917e-16, -1.06670e-15, 1.16709e-15, -8.40848e-16, -1.06873e-16, -1.34754e-15, -2.35531e-16, -6.58303e-16, -3.79087e-17, -1.70286e-15, -4.43099e-16, -1.93628e-15, 1.07884e-15, -1.18268e-16, 2.45797e-15, -1.67860e-15, 1.81968e-15, -1.48255e-15, -4.09894e-16, 7.10136e-17, -4.45408e-16, -1.54545e-15, -5.21285e-16, -9.11834e-16, 7.97951e-16, 2.22010e-16, -1.09603e-15, -9.36755e-16, 1.14258e-15, 3.05477e-15, -2.68496e-17, 1.02363e-15, 5.20832e-16, 6.27930e-16, 3.77622e-16, 1.38587e-15, 1.60550e-15, 1.50763e-16, 1.58178e-15, -3.75765e-17, -6.88131e-16, 9.85227e-17, 1.56841e-16
5.76000e+00, -1.30342e-15, 1.91979e-15, 7.18921e-16, 8.68826e-17, 9.34257e-16, 2.78293e-16, -3.46136e-16, 6.76156e-16, 1.29390e-15, -1.24874e-16, 1.17946e-16, 1.30697e-15, 1.14051e-15, 7.78364e-16, -1.13052e-15, 1.62839e-16, -7.69063e-16, 3.09007e-16, -2.12176e-16, -1.70799e-15, 7.22671e-16, -1.40295e-16, 2.77635e-16, -8.69735e-16, 5.59727e-16, 1.07819e-15, -2.99062e-16, 2.29942e-15, -5.20771e-16, 1.00639e-15, -3.50119e-16, -6.92588e-16, 3.41781e-16, 9.12723e-17, -8.51271e-16, -1.85052e-15, -2.01986e-15, 1.25184e-15, -3.59596e-15, 1.64055e-15, -7.00017e-16, 3.67518e-16, 2.01847e-15, 6.09624e-16, -5.00929e-16, 8.56504e-16, 8.05314e-16, 1.93193e-15, 8.60816e-16, 6.10083e-16
5.82000e+00, -5.53086e-16, -6.86833e-16, 3.13301e-16, -1.17913e-15, 6.14870e-16, -7.60470e-16, 1.81541e-15, 1.41609e-16, 7.22024e-16, -1.48685e-15, -1.08582e-15, 1.29289e-17, 1.54110e-15, -1.39993e-15, -2.03509e-15, -7.10041e-16, -1.05532e-16, 5.54737e-16, -1.02005e-15, -1.70440e-15, 2.97030e-15, -1.07764e-16, 2.10617e-15, 1.48693e-16, -1.40067e-15, 2.10765e-15, -1.92121e-17, 1.62583e-15, 2.08069e-15, 2.16900e-15, 3.12278e-15, 2.38831e-16, 6.20670e-16, -1.93433e-15, -1.29071e-15, -8.48972e-16, 6.73404e-16, 1.42074e-15, -3.23245e-15, 6.86653e-17, -9.55850e-16, 8.36832e-16, 2.15498e-16, -2.23330e-15, 1.79909e-15, -9.72294e-16, 2.50094e-15, 2.88519e-16, -1.88031e-15, 1.66120e-15
5.88000e+00, -3.66488e-16, -4.81353e-16, 1.78404e-15, 9.65790e-16, 1.36968e-15, -1.68527e-15, 2.23654e-15, 8.86115e-16, 7.91530e-16, 1.43244e-16, -1.40457e-15, 1.05954e-15, 1.44078e-15, -1.50191e-15, 7.93757e-16, 5.37072e-16, 5.36579e-16, 3.93106e-16, -1.02359e-15, -1.28098e-15, 9.39625e-16, -1.63280e-15, 8.55423e-16, -2.97130e-16, -1.28157e-15, 4.75702e-16, -1.56122e-16, 2.03727e-15, 9.84814e-16, 5.58750e-17, -8.89292e-16, 1.04631e-15, -8.34397e-16, -3.45506e-16, 3.86688e-16, 1.19131e-15, -3.37287e-16, -2.27538e-15, -1.21978e-15, -5.44618e-16, -1.79452e-15, 9.69494e-16, 8.30192e-16, -5.89961e-16, 3.73413e-15, -1.00092e-15, 1.49764e-15, -8.55203e-16, -1.28582e-15, 1.77137e-15
5.94000e+00, -7.51813e-16, 1.99547e-16, 7.43056e-16, 4.58503e-16, 3.78060e-16, 7.68620e-16, 1.01802e-16, 3.79944e-16, 7.60714e-16, 6.12599e-16, -1.53286e-16, 7.23782e-16, 8.59534e-16, -1.58803e-16, 5.57163e-16, -1.26666e-15, -1.72993e-15, 3.86374e-16, -6.38036e-16, -1.84351e-15, 8.34088e-16, 3.96207e-16, 9.92627e-16, -1.68477e-15, 1.10479e-16, 9.94037e-16, -1.05453e-15, 3.12124e-16, 9.27820e-16, -8.14281e-16, 3.30976e-16, -5.01100e-16, 1.17253e-15, 4.40960e-16, 2.49733e-16, 9.64375e-16, -4.54864e-16, -1.10174e-15, 4.49744e-17, 1.62377e-16, -1.31634e-15, 2.02348e-15, 2.45449e-15, 7.20923e-16, -1.07827e-15, 9.21824e-16, 1.01998e-15, -2.41546e-15, -1.49525e-15, 1.00209e-15
6.00000e+00, 2.85498e-15, 9.73313e-17, 4.67019e-16, -1.06324e-15, -1.09894e-15, 1.86053e-16, -1.02808e-15, -2.31811e-16, 5.20080e-16, -4.13308e-17, -8.08647e-16, -9.11818e-16, -1.23986e-15, -1.61649e-15, -4.51575e-16, -1.14027e-15, -1.14708e-15, 6.16931e-16, 6.22446e-16, -2.38680e-16, 7.30164e-16, 1.13049e-15, -1.76481e-16, 1.17383e-15, -2.45157e-16, -5.61218e-17, -1.53469e-15, -1.46702e-15, -1.84416e-15, 9.70317e-16, 1.60660e-15, -1.53978e-15, 6.30525e-16, 8.05012e-16, 2.56138e-16, -8.73128e-16, 2.40443e-15, 3.09938e-17, -4.03729e-16, -8.28489e-16, -6.86614e-16, -1.44220e-16, 3.63394e-16, -7.91882e-16, -1.66134e-15, 2.81180e-16, 1.58846e-16, -2.09034e-15, -5.32433e-16, 2.14464e-15
6.06000e+00, 7.15476e-16, 1.92609e-15, 6.90460e-16, -7.47404e-16, 4.93198e-16, -1.44694e-15, 6.30704e-16, -1.42699e-16, 1.05626e-15, -1.54930e-15, -3.80906e-16, -2.87067e-15, -7.13543e-16, -4.99374e-16, -8.12410e-16, 7.34261e-16, 7.43478e-17, -6.32491e-16, 8.19701e-16, 7.43057e-16, 6.25580e-16, -1.39321e-15, 1.09434e-15, 2.15991e-15, -2.98613e-16, 2.00169e-16, 5.59679e-16, 3.22712e-16, 2.33564e-17, 1.02700e-15, -1.55309e-15, 9.53194e-16, -2.30190e-16, 1.62282e-15, 1.28331e-15, 8.41163e-16, 1.60567e-15, -1.34356e-15, -1.77210e-16, -1.40180e-15, -1.03934e-15, 2.92170e-16, 5.86571e-16, -4.28947e-16, 6.14984e-16, 2.33553e-16, 2.18225e-15, -4.87656e-16, -2.08156e-15, -5.18232e-17
6.12000e+00, 2.77097e-16, 1.14836e-15, 3.50947e-16, 1.29817e-15, 2.26231e-15, -9.80091e-16, -1.35916e-15, 1.25313e-15, 1.85189e-15, -3.28453e-16, 2.63038e-16, -1.09426e-15, -1.84226e-15, -6.42248e-16, -6.03932e-16, -1.11852e-15, 7.41176e-16, -2.16917e-15, -4.64552e-16, -5.12893e-16, 6.98126e-16, -2.04832e-15, 1.97853e-15, -3.33133e-16, -9.73883e-16, -1.83807e-15, 7.07553e-16, 2.17071e-15, 1.28141e-16, -1.16968e-16, 7.97407e-16, -1.81043e-16, -2.22711e-15, 8.06683e-16, 7.76238e-16, 2.13391e-15, -9.94254e-16, -8.99817e-16, 7.26891e-16, 1.70727e-15, -9.06245e-16, 1.51276e-16, 3.71631e-16, -1.79282e-16, 1.18130e-15, -1.24974e-15, 2.27701e-15, -3.42374e-16, 4.35396e-16, -6.27879e-17
6.18000e+00, 3.29856e-17, 3.50704e-16, 5.90514e-17, -6.82673e-16, -1.53324e-16, -3.01882e-16, 7.21143e-16, 5.08317e-16, 3.37636e-15, -8.87239e-16, 1.13519e-15, -1.52166e-15, -1.40674e-15, -2.65807e-16, -8.34840e-16, 2.49616e-16, 3.57928e-16, -4.21700e-16, 4.10474e-17, -7.68740e-16, 3.43285e-16, -5.33550e-16, 1.68887e-15, 1.56544e-15, -2.10835e-15, -5.83476e-16, -7.29143e-16, -3.83489e-16, 1.38542e-15, -7.77014e-16, -2.26082e-16, -3.86724e-16, -7.09806e-16, 8.25594e-16, -1.09224e-16, 2.21982e-15, -1.62114e-15, 1.38021e-16, -1.08947e-15, 2.12453e-15, 9.63888e-16, -1.51725e-15, -1.94700e-15, -1.59394e-16, -1.24876e-16, -5.40173e-16, -3.89789e-16, 5.13315e-16, 1.46976e-15, -1.23523e-15
6.24000e+00, -1.07469e-17, 5.63539e-16, -6.50745e-16, -2.72155e-15, -6.96748e-16, 1.50165e-15, 1.67427e-15, -4.07587e-16, 2.00514e-15, -2.48292e-16, 7.93489e-16, 1.14702e-15, 3.87981e-16, 4.64388e-16, -1.84925e-16, 1.33296e-15, 4.25344e-16, 8.66297e-16, 1.05003e-15, 6.79767e-17, -5.78254e-16, -3.21598e-16, 9.49273e-16, -1.36172e-16, -4.17962e-16, 9.34608e-16, -1.99644e-18, 6.91278e-16, 2.83354e-16, -5.06050e-16, -5.20330e-16, 1.44762e-15, 9.66341e-16, -1.60713e-16, -2.04766e-16, -8.44208e-17, -5.45206e-16, 5.16182e-16, 1.62861e-15, -1.01995e-15, -5.77664e-16, -9.53673e-16, -8.61824e-16, 3.58253e-16, -8.84568e-16, 1.43827e-15, -5.82456e-16, 1.39572e-15, 5.06226e-16, 1.12076e-15
